id,ingredients_id,raw,cooked,deep_fry,shallow_fry,boiled,roasted,updated_at,created_at,custom,custom_name
674,1363,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:45:23.253,2025-04-01 11:45:23.253,0.000,Custom
675,1364,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:45:33.241,2025-04-01 11:45:33.241,0.000,Custom
676,1365,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:46:12.167,2025-04-01 11:46:12.167,0.000,Custom
677,1366,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 11:46:24.182,2025-04-01 11:46:24.182,0.000,Custom
678,1367,1.000,0.700,0.000,0.000,0.000,0.000,2025-04-01 12:47:12.776,2025-04-01 12:47:12.776,0.000,Custom
679,1368,1.000,0.700,0.000,0.000,0.000,0.000,2025-04-01 12:47:22.84,2025-04-01 12:47:22.84,0.000,Custom
680,1369,1.000,0.300,0.000,0.000,0.000,0.000,2025-04-01 12:47:34.839,2025-04-01 12:47:34.839,0.000,Custom
681,1370,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 12:48:13.01,2025-04-01 12:48:13.01,0.000,Custom
682,1371,1.000,0.800,0.000,0.000,0.800,0.700,2025-04-01 12:48:23.324,2025-04-01 12:48:23.324,0.000,Custom
683,1372,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 12:48:34.619,2025-04-01 12:48:34.619,0.000,Custom
684,1373,1.000,0.700,0.000,0.000,0.000,0.000,2025-04-01 12:49:12.1,2025-04-01 12:49:12.1,0.000,Custom
685,1374,1.000,0.700,0.000,0.000,0.000,0.800,2025-04-01 12:49:21.694,2025-04-01 12:49:21.694,0.000,Custom
686,1375,1.000,0.750,0.000,0.000,0.000,0.000,2025-04-01 12:49:34.13,2025-04-01 12:49:34.13,0.000,Custom
687,1376,1.000,0.750,0.000,0.000,0.000,0.000,2025-04-01 12:50:12.507,2025-04-01 12:50:12.507,0.000,Custom
688,1377,1.000,0.700,0.000,0.000,0.700,0.700,2025-04-01 12:50:23.738,2025-04-01 12:50:23.738,0.000,Custom
689,1378,1.000,0.750,0.000,0.000,0.000,0.700,2025-04-01 12:50:35.562,2025-04-01 12:50:35.562,0.000,Custom
690,1379,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 12:51:12.983,2025-04-01 12:51:12.983,0.000,Custom
691,1380,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 12:51:22.318,2025-04-01 12:51:22.318,0.000,Custom
692,1381,1.000,0.700,0.000,0.000,0.000,0.700,2025-04-01 12:51:34.745,2025-04-01 12:51:34.745,0.000,Custom
693,1382,1.000,0.750,0.000,0.000,0.000,0.000,2025-04-01 12:52:11.778,2025-04-01 12:52:11.778,0.000,Custom
694,1383,1.000,0.750,0.000,0.000,0.000,0.750,2025-04-01 12:52:22.395,2025-04-01 12:52:22.395,0.000,Custom
695,1384,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 12:52:32.826,2025-04-01 12:52:32.826,0.000,Custom
696,1385,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 12:53:11.42,2025-04-01 12:53:11.42,0.000,Custom
697,1386,1.000,0.750,0.000,0.000,0.700,0.750,2025-04-01 12:53:23.051,2025-04-01 12:53:23.051,0.000,Custom
698,1387,1.000,0.750,0.000,0.000,0.750,0.750,2025-04-01 12:53:34.357,2025-04-01 12:53:34.357,0.000,Custom
699,1389,1.000,0.750,0.650,0.700,0.800,0.700,2025-04-01 12:54:19.151,2025-04-01 12:54:19.151,0.000,Custom
700,1390,1.000,0.750,0.000,0.000,0.700,0.750,2025-04-01 12:54:32.049,2025-04-01 12:54:32.049,0.000,Custom
701,1391,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 12:55:09.999,2025-04-01 12:55:09.999,0.000,Custom
702,1392,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 12:55:21.164,2025-04-01 12:55:21.164,0.000,Custom
703,1393,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 12:55:34.141,2025-04-01 12:55:34.141,0.000,Custom
704,1394,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 12:56:13.513,2025-04-01 12:56:13.513,0.000,Custom
705,1395,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:56:24.483,2025-04-01 12:56:24.483,0.000,Custom
706,1396,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:56:36.163,2025-04-01 12:56:36.163,0.000,Custom
707,1397,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:57:09.722,2025-04-01 12:57:09.722,0.000,Custom
708,1400,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:58:11.383,2025-04-01 12:58:11.383,0.000,Custom
709,1401,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:58:21.074,2025-04-01 12:58:21.074,0.000,Custom
710,1402,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:58:30.704,2025-04-01 12:58:30.704,0.000,Custom
711,1403,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:59:14.571,2025-04-01 12:59:14.571,0.000,Custom
712,1404,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 12:59:23.986,2025-04-01 12:59:23.986,0.000,Custom
713,1406,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:00:14.023,2025-04-01 13:00:14.023,0.000,Custom
714,1407,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:00:25.399,2025-04-01 13:00:25.399,0.000,Custom
715,1408,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:00:35.353,2025-04-01 13:00:35.353,0.000,Custom
716,1409,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:01:12.78,2025-04-01 13:01:12.78,0.000,Custom
717,1410,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:01:23.685,2025-04-01 13:01:23.685,0.000,Custom
718,1411,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:01:32.821,2025-04-01 13:01:32.821,0.000,Custom
719,1412,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:02:11.367,2025-04-01 13:02:11.367,0.000,Custom
720,1414,1.000,0.900,0.000,0.000,0.950,0.000,2025-04-01 13:02:32.433,2025-04-01 13:02:32.433,0.000,Custom
721,1416,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:03:22.066,2025-04-01 13:03:22.066,0.000,Custom
722,1417,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:03:33.77,2025-04-01 13:03:33.77,0.000,Custom
723,1418,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:04:10.046,2025-04-01 13:04:10.046,0.000,Custom
724,1419,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:04:22.658,2025-04-01 13:04:22.658,0.000,Custom
725,1420,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:04:34.186,2025-04-01 13:04:34.186,0.000,Custom
726,1422,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:05:20.797,2025-04-01 13:05:20.797,0.000,Custom
727,1423,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:05:29.629,2025-04-01 13:05:29.629,0.000,Custom
728,1424,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:06:12.142,2025-04-01 13:06:12.142,0.000,Custom
729,1425,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:06:23.954,2025-04-01 13:06:23.954,0.000,Custom
730,1426,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:06:35.657,2025-04-01 13:06:35.657,0.000,Custom
731,1427,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:07:11.938,2025-04-01 13:07:11.938,0.000,Custom
732,1428,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:07:24.682,2025-04-01 13:07:24.682,0.000,Custom
733,1429,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:07:36.041,2025-04-01 13:07:36.041,0.000,Custom
734,1430,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:08:12.712,2025-04-01 13:08:12.712,0.000,Custom
735,1431,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:08:24.835,2025-04-01 13:08:24.835,0.000,Custom
736,1432,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:08:36.908,2025-04-01 13:08:36.908,0.000,Custom
737,1433,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:09:11.722,2025-04-01 13:09:11.722,0.000,Custom
738,1435,1.000,2.500,0.000,0.000,0.000,0.000,2025-04-01 13:09:32.12,2025-04-01 13:09:32.12,0.000,Custom
739,1437,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:10:21.289,2025-04-01 13:10:21.289,0.000,Custom
740,1438,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:10:31.903,2025-04-01 13:10:31.903,0.000,Custom
741,1440,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:11:23.053,2025-04-01 13:11:23.053,0.000,Custom
742,1441,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:11:32.6,2025-04-01 13:11:32.6,0.000,Custom
743,1442,1.000,2.750,0.000,0.000,2.750,0.000,2025-04-01 13:12:13.392,2025-04-01 13:12:13.392,0.000,Custom
744,1443,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:12:22.091,2025-04-01 13:12:22.091,0.000,Custom
745,1444,1.000,2.750,0.000,0.000,2.750,0.000,2025-04-01 13:12:33.43,2025-04-01 13:12:33.43,0.000,Custom
746,1446,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:13:21.839,2025-04-01 13:13:21.839,0.000,Custom
747,1447,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:13:32.386,2025-04-01 13:13:32.386,0.000,Custom
748,1450,1.000,2.500,0.000,0.000,0.000,0.000,2025-04-01 13:14:33.657,2025-04-01 13:14:33.657,0.000,Custom
749,1452,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:15:21.408,2025-04-01 13:15:21.408,0.000,Custom
750,1453,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:15:31.035,2025-04-01 13:15:31.035,0.000,Custom
751,1454,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:16:12.173,2025-04-01 13:16:12.173,0.000,Custom
752,1455,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:16:23.991,2025-04-01 13:16:23.991,0.000,Custom
753,1456,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:16:36.773,2025-04-01 13:16:36.773,0.000,Custom
754,1457,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:17:13.191,2025-04-01 13:17:13.191,0.000,Custom
755,1458,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:17:25.395,2025-04-01 13:17:25.395,0.000,Custom
756,1459,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:17:38.269,2025-04-01 13:17:38.269,0.000,Custom
757,1460,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:18:12.272,2025-04-01 13:18:12.272,0.000,Custom
758,1461,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:18:25.223,2025-04-01 13:18:25.223,0.000,Custom
759,1462,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:18:35.607,2025-04-01 13:18:35.607,0.000,Custom
760,1463,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:19:10.029,2025-04-01 13:19:10.029,0.000,Custom
761,1464,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:19:22.42,2025-04-01 13:19:22.42,0.000,Custom
762,1465,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:19:32.384,2025-04-01 13:19:32.384,0.000,Custom
763,1469,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:21:11.201,2025-04-01 13:21:11.201,0.000,Custom
764,1471,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:21:33.121,2025-04-01 13:21:33.121,0.000,Custom
765,1472,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:22:11.393,2025-04-01 13:22:11.393,0.000,Custom
766,1473,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:22:26.46,2025-04-01 13:22:26.46,0.000,Custom
767,1476,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:23:22.222,2025-04-01 13:23:22.222,0.000,Custom
768,1477,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:23:32.555,2025-04-01 13:23:32.555,0.000,Custom
769,1478,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:24:10.213,2025-04-01 13:24:10.213,0.000,Custom
770,1479,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 13:24:22.762,2025-04-01 13:24:22.762,0.000,Custom
771,1480,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:24:34.514,2025-04-01 13:24:34.514,0.000,Custom
772,1482,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:25:20.58,2025-04-01 13:25:20.58,0.000,Custom
773,1484,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:26:13.515,2025-04-01 13:26:13.515,0.000,Custom
774,1486,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:26:32.874,2025-04-01 13:26:32.874,0.000,Custom
775,1487,1.000,2.500,0.000,0.000,0.000,0.000,2025-04-01 13:27:10.955,2025-04-01 13:27:10.955,0.000,Custom
776,1488,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:27:23.448,2025-04-01 13:27:23.448,0.000,Custom
777,1489,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:27:35.808,2025-04-01 13:27:35.808,0.000,Custom
778,1490,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:28:11.985,2025-04-01 13:28:11.985,0.000,Custom
779,1491,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:28:20.961,2025-04-01 13:28:20.961,0.000,Custom
780,1492,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:28:33.44,2025-04-01 13:28:33.44,0.000,Custom
781,1496,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:30:13.095,2025-04-01 13:30:13.095,0.000,Custom
782,1497,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:30:23.699,2025-04-01 13:30:23.699,0.000,Custom
783,1498,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:30:35.518,2025-04-01 13:30:35.518,0.000,Custom
784,1500,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:31:21.421,2025-04-01 13:31:21.421,0.000,Custom
785,1501,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:31:32.203,2025-04-01 13:31:32.203,0.000,Custom
786,1502,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:32:14.372,2025-04-01 13:32:14.372,0.000,Custom
787,1503,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:32:24.933,2025-04-01 13:32:24.933,0.000,Custom
788,1504,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 13:32:36.964,2025-04-01 13:32:36.964,0.000,Custom
789,1505,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:33:12.344,2025-04-01 13:33:12.344,0.000,Custom
790,1506,1.000,1.000,0.000,0.000,1.000,0.000,2025-04-01 13:33:24.58,2025-04-01 13:33:24.58,0.000,Custom
791,1509,1.000,1.000,1.000,1.000,0.000,1.000,2025-04-01 13:34:21.698,2025-04-01 13:34:21.698,0.000,Custom
792,1511,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:35:12.566,2025-04-01 13:35:12.566,0.000,Custom
793,1512,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:35:23.725,2025-04-01 13:35:23.725,0.000,Custom
794,1513,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:35:34.694,2025-04-01 13:35:34.694,0.000,Custom
795,1514,1.000,1.000,1.000,1.000,1.000,1.000,2025-04-01 13:36:12.829,2025-04-01 13:36:12.829,0.000,Custom
796,1515,1.000,1.000,1.000,1.000,0.000,0.000,2025-04-01 13:36:24.951,2025-04-01 13:36:24.951,0.000,Custom
797,1518,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:37:24.785,2025-04-01 13:37:24.785,0.000,Custom
798,1519,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:37:36.294,2025-04-01 13:37:36.294,0.000,Custom
799,1520,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:38:10.971,2025-04-01 13:38:10.971,0.000,Custom
800,1521,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 13:38:24.398,2025-04-01 13:38:24.398,0.000,Custom
801,1524,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 13:39:22.233,2025-04-01 13:39:22.233,0.000,Custom
802,1525,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:39:32.583,2025-04-01 13:39:32.583,0.000,Custom
803,1526,1.000,2.250,0.000,0.000,2.250,0.000,2025-04-01 13:40:15.04,2025-04-01 13:40:15.04,0.000,Custom
804,1527,1.000,2.400,0.000,0.000,2.400,0.000,2025-04-01 13:40:27.482,2025-04-01 13:40:27.482,0.000,Custom
805,1528,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:40:38.191,2025-04-01 13:40:38.191,0.000,Custom
806,1529,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:41:12.441,2025-04-01 13:41:12.441,0.000,Custom
807,1530,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:41:24.267,2025-04-01 13:41:24.267,0.000,Custom
808,1531,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:41:34.52,2025-04-01 13:41:34.52,0.000,Custom
809,1532,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:42:11.991,2025-04-01 13:42:11.991,0.000,Custom
810,1533,1.000,2.700,0.000,0.000,2.700,0.000,2025-04-01 13:42:23.039,2025-04-01 13:42:23.039,0.000,Custom
811,1534,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:42:34.047,2025-04-01 13:42:34.047,0.000,Custom
812,1535,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:43:13.735,2025-04-01 13:43:13.735,0.000,Custom
813,1536,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 13:43:26.51,2025-04-01 13:43:26.51,0.000,Custom
814,1537,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:43:38.366,2025-04-01 13:43:38.366,0.000,Custom
815,1538,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:44:14.95,2025-04-01 13:44:14.95,0.000,Custom
816,1539,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:44:26.867,2025-04-01 13:44:26.867,0.000,Custom
817,1540,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:44:37.308,2025-04-01 13:44:37.308,0.000,Custom
818,1541,1.000,2.750,0.000,0.000,2.750,0.000,2025-04-01 13:45:11.562,2025-04-01 13:45:11.562,0.000,Custom
819,1542,1.000,2.750,0.000,0.000,2.750,0.000,2025-04-01 13:45:19.915,2025-04-01 13:45:19.915,0.000,Custom
820,1543,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:45:31.867,2025-04-01 13:45:31.867,0.000,Custom
821,1545,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:46:19.307,2025-04-01 13:46:19.307,0.000,Custom
822,1546,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:46:28.005,2025-04-01 13:46:28.005,0.000,Custom
823,1547,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:47:12.026,2025-04-01 13:47:12.026,0.000,Custom
824,1548,1.000,3.000,0.000,0.000,3.000,0.000,2025-04-01 13:47:21.755,2025-04-01 13:47:21.755,0.000,Custom
825,1550,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:48:14.292,2025-04-01 13:48:14.292,0.000,Custom
826,1551,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:48:24.055,2025-04-01 13:48:24.055,0.000,Custom
827,1552,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:48:35.109,2025-04-01 13:48:35.109,0.000,Custom
828,1553,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:49:12.514,2025-04-01 13:49:12.514,0.000,Custom
829,1554,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:49:26.171,2025-04-01 13:49:26.171,0.000,Custom
830,1555,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:49:35.476,2025-04-01 13:49:35.476,0.000,Custom
831,1556,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:50:12.6,2025-04-01 13:50:12.6,0.000,Custom
832,1558,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:50:33.994,2025-04-01 13:50:33.994,0.000,Custom
833,1559,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:51:12.361,2025-04-01 13:51:12.361,0.000,Custom
834,1560,1.000,1.000,0.000,0.000,0.000,1.000,2025-04-01 13:51:22.028,2025-04-01 13:51:22.028,0.000,Custom
835,1561,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:51:32.47,2025-04-01 13:51:32.47,0.000,Custom
836,1563,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:52:20.595,2025-04-01 13:52:20.595,0.000,Custom
837,1564,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:52:31.802,2025-04-01 13:52:31.802,0.000,Custom
838,1565,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:53:11.098,2025-04-01 13:53:11.098,0.000,Custom
839,1566,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:53:21.722,2025-04-01 13:53:21.722,0.000,Custom
840,1567,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:53:32.679,2025-04-01 13:53:32.679,0.000,Custom
841,1569,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:54:23.047,2025-04-01 13:54:23.047,0.000,Custom
842,1570,1.000,0.900,0.000,0.000,0.900,0.800,2025-04-01 13:54:34.634,2025-04-01 13:54:34.634,0.000,Custom
843,1572,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:55:21.573,2025-04-01 13:55:21.573,0.000,Custom
844,1573,1.000,1.000,0.000,0.000,0.000,0.000,2025-04-01 13:55:30.088,2025-04-01 13:55:30.088,0.000,Custom
845,1577,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:57:11.789,2025-04-01 13:57:11.789,0.000,Custom
846,1578,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:57:23.236,2025-04-01 13:57:23.236,0.000,Custom
847,1580,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 13:58:11.228,2025-04-01 13:58:11.228,0.000,Custom
848,1581,1.000,0.850,0.000,0.000,0.850,0.850,2025-04-01 13:58:21.714,2025-04-01 13:58:21.714,0.000,Custom
849,1582,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:58:33.05,2025-04-01 13:58:33.05,0.000,Custom
850,1583,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:59:12.295,2025-04-01 13:59:12.295,0.000,Custom
851,1584,1.000,1.200,0.000,0.000,1.200,0.000,2025-04-01 13:59:24.123,2025-04-01 13:59:24.123,0.000,Custom
852,1585,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 13:59:35.358,2025-04-01 13:59:35.358,0.000,Custom
853,1586,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 14:00:15.988,2025-04-01 14:00:15.988,0.000,Custom
854,1587,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 14:00:27.914,2025-04-01 14:00:27.914,0.000,Custom
855,1588,1.000,2.500,0.000,0.000,2.500,0.000,2025-04-01 14:00:37.66,2025-04-01 14:00:37.66,0.000,Custom
856,1589,1.000,0.900,0.000,0.000,0.000,0.000,2025-04-01 14:01:11.84,2025-04-01 14:01:11.84,0.000,Custom
857,1590,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:01:24.078,2025-04-01 14:01:24.078,0.000,Custom
858,1591,1.000,0.900,0.000,0.000,0.000,0.000,2025-04-01 14:01:35.377,2025-04-01 14:01:35.377,0.000,Custom
859,1592,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:02:13.552,2025-04-01 14:02:13.552,0.000,Custom
860,1593,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:02:23.093,2025-04-01 14:02:23.093,0.000,Custom
861,1594,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:02:33.063,2025-04-01 14:02:33.063,0.000,Custom
862,1595,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:03:12.765,2025-04-01 14:03:12.765,0.000,Custom
863,1596,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:03:25.286,2025-04-01 14:03:25.286,0.000,Custom
864,1597,1.000,0.900,0.000,0.000,0.000,0.000,2025-04-01 14:03:36.157,2025-04-01 14:03:36.157,0.000,Custom
865,1598,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:04:13.87,2025-04-01 14:04:13.87,0.000,Custom
866,1599,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:04:24.115,2025-04-01 14:04:24.115,0.000,Custom
867,1600,1.000,0.900,0.000,0.000,0.000,0.000,2025-04-01 14:04:35.891,2025-04-01 14:04:35.891,0.000,Custom
868,1601,1.000,0.900,0.000,0.000,0.900,0.900,2025-04-01 14:05:19.773,2025-04-01 14:05:19.773,0.000,Custom
869,1602,1.000,0.000,0.000,0.000,0.000,0.000,2025-04-01 14:05:32.8,2025-04-01 14:05:32.8,0.000,Custom
870,1603,1.000,0.900,0.000,0.000,0.900,0.850,2025-04-01 14:05:43.367,2025-04-01 14:05:43.367,0.000,Custom
871,1604,1.000,0.900,0.000,0.000,0.900,0.850,2025-04-01 14:06:12.486,2025-04-01 14:06:12.486,0.000,Custom
872,1605,1.000,1.200,0.000,0.000,1.200,0.000,2025-04-01 14:06:21.81,2025-04-01 14:06:21.81,0.000,Custom
873,1606,1.000,1.500,0.000,0.000,1.500,0.000,2025-04-01 14:06:34.84,2025-04-01 14:06:34.84,0.000,Custom
874,1607,1.000,0.800,0.000,0.000,0.800,0.000,2025-04-01 14:07:11.485,2025-04-01 14:07:11.485,0.000,Custom
875,1608,1.000,1.100,0.000,0.000,1.100,0.000,2025-04-01 14:07:22.487,2025-04-01 14:07:22.487,0.000,Custom
876,1609,1.000,0.330,0.000,0.000,0.330,0.000,2025-04-01 14:07:31.922,2025-04-01 14:07:31.922,0.000,Custom
877,1610,1.000,0.900,0.000,0.000,0.900,0.850,2025-04-01 14:08:14.553,2025-04-01 14:08:14.553,0.000,Custom
878,1613,1.000,0.900,0.000,0.000,0.000,0.000,2025-04-01 14:09:13.836,2025-04-01 14:09:13.836,0.000,Custom
879,1617,1.000,0.900,0.000,0.000,0.950,0.850,2025-04-01 14:10:23.727,2025-04-01 14:10:23.727,0.000,Custom
880,1618,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 14:10:35.075,2025-04-01 14:10:35.075,0.000,Custom
881,1619,1.000,0.800,0.000,0.000,0.000,0.000,2025-04-01 14:11:12.153,2025-04-01 14:11:12.153,0.000,Custom
